"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
1.359031398E1,5.314527452E-2,6.145304441E-1,2.657263875E-1
1.359232811E1,5.314527452E-2,6.126978397E-1,2.596177161E-1
1.359431172E1,5.681046844E-2,6.090326309E-1,2.516764700E-1
1.359632585E1,6.352998316E-2,6.047565937E-1,2.419026345E-1
1.359830946E1,6.719517708E-2,5.992587805E-1,2.376265824E-1
1.360032359E1,7.635815442E-2,5.907067060E-1,2.321287990E-1
1.360230720E1,8.613199741E-2,5.791002512E-1,2.260201424E-1
1.360435184E1,9.101892263E-2,5.723807216E-1,2.223549485E-1
1.360630494E1,1.001819000E-1,5.528330207E-1,2.144137025E-1
1.360831907E1,1.099557430E-1,5.314527750E-1,2.052507252E-1
1.361030268E1,1.154535338E-1,5.033529401E-1,1.973094791E-1
1.361231680E1,1.160643995E-1,4.893030524E-1,1.905899495E-1
1.361433093E1,1.160643995E-1,4.697553813E-1,1.820378453E-1
1.361631454E1,1.111774743E-1,4.495968223E-1,1.716531366E-1
1.361832867E1,1.093448773E-1,4.428772926E-1,1.710422635E-1
1.362031228E1,1.026253626E-1,4.282165468E-1,1.655444801E-1
1.362232641E1,9.162978828E-2,4.208861589E-1,1.600466967E-1
1.362434054E1,8.735372871E-2,4.184426963E-1,1.588249654E-1
1.362632415E1,7.513642311E-2,4.111123085E-1,1.539380401E-1
1.362830776E1,6.291911751E-2,4.062253833E-1,1.496619880E-1
1.363032189E1,5.681046844E-2,4.031710625E-1,1.496619880E-1
1.363230550E1,4.581489414E-2,3.940080702E-1,1.447750628E-1
1.363431963E1,3.054326214E-2,3.848451078E-1,1.429424733E-1
1.363630324E1,2.565634064E-2,3.793473244E-1,1.404990107E-1
1.363831736E1,1.466076635E-2,3.646865487E-1,1.350012124E-1
1.364030098E1,1.221730490E-3,3.524692357E-1,1.313360333E-1
1.364231510E1,-7.941247895E-3,3.439171314E-1,1.288925707E-1
1.364432923E1,-1.893682219E-2,3.298672438E-1,1.221730486E-1
1.364631284E1,-3.665191308E-2,3.219259977E-1,1.154535338E-1
1.364832697E1,-4.825835302E-2,3.133738637E-1,1.117883399E-1
1.365031058E1,-5.681046844E-2,3.103195429E-1,1.105666086E-1
1.365232471E1,-6.902777404E-2,3.133738637E-1,1.038470939E-1
1.365433884E1,-8.002334833E-2,3.182607889E-1,1.001819000E-1
1.365632245E1,-8.429940045E-2,3.182607889E-1,9.712757170E-2
1.365830606E1,-9.224065393E-2,3.249803185E-1,9.162978828E-2
1.366032019E1,-9.407325089E-2,3.353650272E-1,8.796459436E-2
1.366230380E1,-9.162978828E-2,3.408628106E-1,8.429940045E-2
1.366431792E1,-8.613199741E-2,3.530801237E-1,7.880161703E-2
1.366630154E1,-7.880161703E-2,3.707951903E-1,7.635815442E-2
1.366831566E1,-7.574728876E-2,3.762930036E-1,7.330382615E-2
1.367029928E1,-6.475171447E-2,3.878994286E-1,7.208210230E-2
1.367231340E1,-4.886921868E-2,4.013384581E-1,7.147123665E-2
1.367429701E1,-3.970624134E-2,4.086688459E-1,7.269296050E-2
1.367631114E1,-2.138028294E-2,4.251621962E-1,7.086037099E-2
1.367829475E1,-2.443460980E-3,4.379903674E-1,7.208210230E-2
1.368030888E1,1.893682219E-2,4.477642179E-1,7.757988572E-2
1.368229249E1,2.871066704E-2,4.502076805E-1,8.307767659E-2
1.368433714E1,4.581489414E-2,4.599815309E-1,8.735372871E-2
1.368629023E1,7.086037099E-2,4.691445231E-1,9.468411654E-2
1.368830436E1,7.819075137E-2,4.740314186E-1,9.834930301E-2
1.369028797E1,1.026253626E-1,4.880813360E-1,1.069014147E-1
1.369230210E1,1.233947799E-1,4.954117239E-1,1.148426682E-1
1.369431623E1,1.325577646E-1,4.984660447E-1,1.203404516E-1
1.369629984E1,1.521054506E-1,4.972442985E-1,1.295034289E-1
1.369831396E1,1.673770845E-1,4.978551865E-1,1.362229437E-1
1.370029757E1,1.753183305E-1,4.960225821E-1,1.380555481E-1
1.370231170E1,1.826487035E-1,4.917465150E-1,1.466076523E-1
1.370432583E1,1.912008226E-1,4.935791194E-1,1.527163088E-1
1.370630944E1,1.912008226E-1,4.941899776E-1,1.569923609E-1
1.370829305E1,1.930334121E-1,5.002986193E-1,1.679879427E-1
1.371030718E1,1.869247705E-1,5.070181489E-1,1.783726513E-1
1.371229079E1,1.838704348E-1,5.100724697E-1,1.875356287E-1
1.371430492E1,1.710422635E-1,5.088507533E-1,2.028072625E-1
1.371628853E1,1.563815027E-1,5.082398653E-1,2.186897546E-1
1.371830266E1,1.392772794E-1,5.021312237E-1,2.339613885E-1
1.372028627E1,1.325577646E-1,5.033529401E-1,2.425135076E-1
1.372230040E1,1.154535338E-1,5.039638281E-1,2.565633953E-1
1.372431452E1,9.957103431E-2,5.021312237E-1,2.724458873E-1
1.372629813E1,8.979719132E-2,4.996877611E-1,2.779437006E-1
1.372828174E1,7.269296050E-2,4.929682612E-1,2.938261926E-1
1.373029587E1,6.108652428E-2,4.856378734E-1,3.072652221E-1
1.373227948E1,5.131268129E-2,4.789183438E-1,3.152064681E-1
1.373432413E1,3.909537569E-2,4.679227769E-1,3.255911767E-1
1.373630774E1,2.932153270E-2,4.557054639E-1,3.347541690E-1
1.373829135E1,2.382374369E-2,4.465425014E-1,3.359758854E-1
1.374030548E1,1.710422710E-2,4.312708676E-1,3.378084898E-1
1.374228909E1,8.552113548E-3,4.159992337E-1,3.365867436E-1
1.374430322E1,5.497787148E-3,4.105014503E-1,3.353650272E-1
1.374628683E1,-6.108652451E-4,3.933972120E-1,3.316998184E-1
1.374830096E1,-6.719517522E-3,3.799581826E-1,3.231477141E-1
1.375028457E1,-1.282817032E-2,3.665191531E-1,3.158173263E-1
1.375229870E1,-1.588249579E-2,3.591887653E-1,3.109304011E-1
1.375428231E1,-2.076941915E-2,3.433062732E-1,3.023782969E-1
1.375629643E1,-2.260201424E-2,3.262020350E-1,2.919935882E-1
1.375828004E1,-2.382374369E-2,3.194825351E-1,2.889392674E-1
1.376029417E1,-2.565634064E-2,3.017674387E-1,2.809980214E-1
1.376227778E1,-2.443460934E-2,2.919935882E-1,2.712241709E-1
1.376429191E1,-2.321287990E-2,2.883284092E-1,2.681698501E-1
1.376627552E1,-2.321287990E-2,2.767219543E-1,2.559525371E-1
1.376828965E1,-2.138028294E-2,2.718350291E-1,2.437352389E-1
1.377027326E1,-2.076941915E-2,2.620611787E-1,2.388483137E-1
1.377228739E1,-1.893682219E-2,2.492330223E-1,2.241875380E-1
1.377430152E1,-1.832595654E-2,2.315179259E-1,2.083050460E-1
1.377628513E1,-1.893682219E-2,2.223549485E-1,1.960877478E-1
1.377826874E1,-2.443460934E-2,2.052507252E-1,1.765400618E-1
1.378028287E1,-2.809980139E-2,1.918116808E-1,1.563815027E-1
1.378226648E1,-3.054326214E-2,1.863138974E-1,1.447750628E-1
1.378431112E1,-3.604105115E-2,1.734857261E-1,1.246165112E-1
1.378626422E1,-4.092797264E-2,1.618792862E-1,1.050688252E-1
1.378827834E1,-4.642575979E-2,1.551597714E-1,8.613199741E-2
1.379026195E1,-4.948008433E-2,1.496619880E-1,7.574728876E-2
1.379227608E1,-5.314527452E-2,1.435533315E-1,5.925392732E-2
1.379425969E1,-5.864306539E-2,1.429424733E-1,4.337143153E-2
1.379627382E1,-6.230825558E-2,1.453859210E-1,3.665191308E-2
1.379825743E1,-6.963863969E-2,1.527163088E-1,2.626720630E-2
1.380027156E1,-7.147123665E-2,1.655444801E-1,2.199114859E-2
1.380225517E1,-7.513642311E-2,1.704314053E-1,2.321287990E-2
1.380429982E1,-7.696902007E-2,1.857030392E-1,2.076941915E-2
1.380628343E1,-7.819075137E-2,1.966986060E-1,2.443460934E-2
1.380826704E1,-7.941248268E-2,2.040289938E-1,2.626720630E-2
1.381028117E1,-7.574728876E-2,2.095267773E-1,3.054326214E-2
1.381226478E1,-7.086037099E-2,2.193006277E-1,3.604105115E-2
1.381427890E1,-6.841690838E-2,2.211332172E-1,4.276056588E-2
1.381626252E1,-6.414084882E-2,2.266310006E-1,5.192354694E-2
1.381827664E1,-5.375614017E-2,2.333505303E-1,6.047565863E-2
1.382026025E1,-4.276056588E-2,2.400700450E-1,6.963863969E-2
1.382227438E1,-3.420845419E-2,2.437352389E-1,7.452555746E-2
1.382428851E1,-1.954768784E-2,2.437352389E-1,8.307767659E-2
1.382627212E1,-5.497787148E-3,2.443460971E-1,8.979719132E-2
1.382825573E1,5.497787148E-3,2.425135076E-1,9.162978828E-2
1.383026986E1,2.138028294E-2,2.400700450E-1,9.468411654E-2
1.383225347E1,3.420845419E-2,2.376265824E-1,9.773843735E-2
1.383426760E1,4.337143153E-2,2.376265824E-1,9.773843735E-2
1.383625121E1,5.558873713E-2,2.388483137E-1,9.590584040E-2
1.383826534E1,6.475171447E-2,2.394591719E-1,9.407325089E-2
1.384024895E1,7.024950534E-2,2.437352389E-1,9.224065393E-2
1.384226308E1,7.880161703E-2,2.516764700E-1,8.918632567E-2
1.384427720E1,8.063421398E-2,2.602286041E-1,8.063421398E-2
1.384626081E1,8.368854225E-2,2.669481039E-1,7.635815442E-2
1.384824442E1,8.796459436E-2,2.877175212E-1,6.658431143E-2
1.385025855E1,9.040805697E-2,3.084869385E-1,6.169738993E-2
1.385224216E1,8.857546002E-2,3.139847219E-1,5.864306539E-2
1.385425629E1,9.040805697E-2,3.310889602E-1,5.192354694E-2
1.385623990E1,8.674286306E-2,3.512475193E-1,4.459316283E-2
1.385825403E1,8.979719132E-2,3.726277947E-1,3.543018550E-2
1.386023764E1,8.735372871E-2,3.872885704E-1,3.115412779E-2
1.386225177E1,9.101892263E-2,4.037819207E-1,2.504547499E-2
1.386426590E1,8.918632567E-2,4.214970171E-1,2.199114859E-2
1.386624951E1,9.101892263E-2,4.263839424E-1,1.588249579E-2
1.386823312E1,9.346238524E-2,4.355469346E-1,1.404990070E-2
1.387024725E1,9.957103431E-2,4.422664344E-1,6.719517522E-3
1.387223086E1,1.026253626E-1,4.447098970E-1,5.497787148E-3
1.387424498E1,1.093448773E-1,4.465425014E-1,2.443460980E-3
1.387622860E1,1.154535338E-1,4.410447180E-1,3.665191587E-3
1.387824272E1,1.178969890E-1,4.343251884E-1,3.665191587E-3
1.388022633E1,1.264491081E-1,4.221078753E-1,5.497787148E-3
1.388224046E1,1.337794960E-1,4.074471295E-1,7.330383174E-3
1.388425459E1,1.356120855E-1,3.946189582E-1,7.330383174E-3
1.388623820E1,1.453859210E-1,3.750712574E-1,7.330383174E-3
1.388825233E1,1.527163088E-1,3.555235863E-1,9.773843922E-3
1.389023594E1,1.569923609E-1,3.439171314E-1,9.773843922E-3
1.389225007E1,1.624901593E-1,3.231477141E-1,7.941247895E-3
1.389426420E1,1.661553532E-1,2.944370508E-1,9.773843922E-3
1.389624781E1,1.655444801E-1,2.706133127E-1,9.162978269E-3
1.389823142E1,1.624901593E-1,2.596177161E-1,4.886921961E-3
1.390024555E1,1.576032341E-1,2.321287990E-1,5.497787148E-3
1.390222916E1,1.466076523E-1,2.083050460E-1,2.443460980E-3
1.390424328E1,1.404990107E-1,1.960877478E-1,1.832595794E-3
1.390622690E1,1.252273768E-1,1.759291887E-1,0.000000000E0
1.390824102E1,1.044579595E-1,1.527163088E-1,-1.221730490E-3
1.391022463E1,9.529497474E-2,1.441642046E-1,-2.443460980E-3
1.391223876E1,7.208210230E-2,1.325577646E-1,-4.276056774E-3
1.391422237E1,4.703662544E-2,1.215621829E-1,-8.552113548E-3
1.391623650E1,3.237585723E-2,1.191187203E-1,-9.773843922E-3
1.391822011E1,5.497787148E-3,1.099557430E-1,-1.038470957E-2
1.392023424E1,-2.443460934E-2,1.081231460E-1,-1.343903504E-2
1.392221785E1,-3.909537569E-2,1.050688252E-1,-1.099557430E-2
1.392423198E1,-6.719517708E-2,1.050688252E-1,-5.497787148E-3
1.392621559E1,-9.407325089E-2,1.038470939E-1,2.443460980E-3
1.392822972E1,-1.209513173E-1,1.001819000E-1,8.552113548E-3
1.393021333E1,-1.337794960E-1,1.001819000E-1,1.832595654E-2
1.393222746E1,-1.551597714E-1,9.346238524E-2,3.237585723E-2
1.393424158E1,-1.710422635E-1,8.857546002E-2,4.764748737E-2
1.393622519E1,-1.802052408E-1,7.880161703E-2,5.436700583E-2
1.393820880E1,-1.948660165E-1,6.597344577E-2,6.963863969E-2
1.394022293E1,-2.083050460E-1,4.886921868E-2,8.307767659E-2
1.394220654E1,-2.174680233E-1,3.848451003E-2,8.979719132E-2
1.394425119E1,-2.284636050E-1,2.809980139E-2,1.001819000E-1
1.394620428E1,-2.382374406E-1,2.321287990E-2,1.099557430E-1
1.394821841E1,-2.449569702E-1,2.138028294E-2,1.136209369E-1
1.395020202E1,-2.492330223E-1,2.382374369E-2,1.197295859E-1
1.395221615E1,-2.559525371E-1,3.237585723E-2,1.246165112E-1
1.395419976E1,-2.571742535E-1,3.909537569E-2,1.288925707E-1
1.395621389E1,-2.608394623E-1,5.131268129E-2,1.301143020E-1
1.395819750E1,-2.590068579E-1,6.658431143E-2,1.307251602E-1
1.396021163E1,-2.583959997E-1,7.452555746E-2,1.319468915E-1
1.396219524E1,-2.571742535E-1,9.224065393E-2,1.295034289E-1
1.396423988E1,-2.510656118E-1,1.069014147E-1,1.233947799E-1
1.396619298E1,-2.425135076E-1,1.227839142E-1,1.154535338E-1
1.396820710E1,-2.370157093E-1,1.313360333E-1,1.099557430E-1
1.397019072E1,-2.272418737E-1,1.508837193E-1,9.712757170E-2
1.397220484E1,-2.131919712E-1,1.692096740E-1,8.552113175E-2
1.397421897E1,-2.046398520E-1,1.795943826E-1,8.185594529E-2
1.397620258E1,-1.912008226E-1,2.003637999E-1,6.963863969E-2
1.397818619E1,-1.692096740E-1,2.193006277E-1,6.291911751E-2
1.398020032E1,-1.588249654E-1,2.290744632E-1,5.619960278E-2
1.398221445E1,-1.325577646E-1,2.480112910E-1,4.948008433E-2
1.398422858E1,-1.087340117E-1,2.663372457E-1,4.337143153E-2
1.398618167E1,-9.162978828E-2,2.730567753E-1,4.031710699E-2
1.398819580E1,-6.414084882E-2,2.822197378E-1,3.543018550E-2
1.399017941E1,-3.481931984E-2,2.883284092E-1,3.543018550E-2
1.399219354E1,-2.076941915E-2,2.895501256E-1,2.932153270E-2
1.399420767E1,8.552113548E-3,2.889392674E-1,3.176499158E-2
1.399619128E1,3.726277873E-2,2.840523422E-1,3.420845419E-2
1.399817489E1,4.825835302E-2,2.803871334E-1,3.420845419E-2
1.400018901E1,7.147123665E-2,2.669481039E-1,3.726277873E-2
1.400217262E1,9.346238524E-2,2.492330223E-1,4.092797264E-2
1.400421727E1,1.123992056E-1,2.272418737E-1,4.337143153E-2
1.400617036E1,1.185078546E-1,2.162462920E-1,4.337143153E-2
1.400818449E1,1.288925707E-1,1.918116808E-1,4.398229718E-2
1.401016810E1,1.319468915E-1,1.698205322E-1,4.642575979E-2
1.401218223E1,1.313360333E-1,1.594358236E-1,4.642575979E-2
1.401419636E1,1.233947799E-1,1.411098689E-1,4.703662544E-2
1.401617997E1,1.148426682E-1,1.203404516E-1,5.009094998E-2
1.401819410E1,1.050688252E-1,1.130100712E-1,5.009094998E-2
1.402017771E1,8.552113175E-2,9.590584040E-2,4.886921868E-2
1.402219184E1,6.352998316E-2,7.880161703E-2,4.886921868E-2
1.402420596E1,5.070181563E-2,7.269296050E-2,4.948008433E-2
1.402618958E1,2.443460934E-2,5.681046844E-2,4.948008433E-2
1.402817318E1,-8.552113548E-3,4.153883830E-2,5.131268129E-2
1.403018731E1,-2.626720630E-2,3.298672289E-2,5.253441259E-2
1.403217092E1,-5.803219974E-2,1.832595654E-2,5.253441259E-2
1.403418505E1,-9.346238524E-2,4.276056774E-3,5.314527452E-2
1.403616866E1,-1.295034289E-1,-8.552113548E-3,5.558873713E-2
1.403818279E1,-1.435533315E-1,-1.404990070E-2,5.681046844E-2
1.404016640E1,-1.759291887E-1,-2.626720630E-2,5.925392732E-2
1.404218053E1,-2.089159191E-1,-3.543018550E-2,6.414084882E-2
1.404419466E1,-2.235766798E-1,-3.909537569E-2,6.414084882E-2
1.404617827E1,-2.528982162E-1,-4.581489414E-2,6.719517708E-2
1.404816188E1,-2.761110961E-1,-5.070181563E-2,7.147123665E-2
1.405017601E1,-2.840523422E-1,-4.948008433E-2,7.513642311E-2
1.405215962E1,-3.036000133E-1,-4.764748737E-2,7.880161703E-2
1.405417375E1,-3.164281845E-1,-4.948008433E-2,8.307767659E-2
1.405615736E1,-3.213151097E-1,-4.825835302E-2,8.491026610E-2
1.405817148E1,-3.280346394E-1,-4.886921868E-2,9.101892263E-2
1.406015510E1,-3.323107064E-1,-4.398229718E-2,9.162978828E-2
1.406216922E1,-3.298672438E-1,-4.153883830E-2,9.101892263E-2
1.406418335E1,-3.274237812E-1,-3.604105115E-2,9.407325089E-2
1.406616696E1,-3.262020350E-1,-2.321287990E-2,9.407325089E-2
1.406815057E1,-3.231477141E-1,-1.710422710E-2,9.285151958E-2
1.407016470E1,-3.188716471E-1,-6.108652451E-4,9.224065393E-2
1.407214831E1,-3.139847219E-1,1.893682219E-2,9.162978828E-2
1.407416244E1,-3.054326177E-1,3.787364438E-2,8.796459436E-2
1.407614605E1,-3.017674387E-1,5.009094998E-2,8.674286306E-2
1.407816018E1,-2.932153046E-1,6.963863969E-2,8.552113175E-2
1.408014379E1,-2.816088796E-1,8.918632567E-2,8.002334833E-2
1.408215792E1,-2.761110961E-1,9.651670605E-2,7.819075137E-2
1.408417204E1,-2.632829249E-1,1.142318025E-1,7.452555746E-2
1.408615566E1,-2.480112910E-1,1.331686229E-1,6.352998316E-2
1.408813927E1,-2.382374406E-1,1.429424733E-1,5.986479297E-2
1.409015339E1,-2.241875380E-1,1.612684280E-1,5.192354694E-2
1.409213701E1,-2.058615834E-1,1.777617931E-1,4.459316283E-2
1.409418165E1,-1.979203373E-1,1.832595766E-1,4.031710699E-2
1.409616526E1,-1.795943826E-1,1.960877478E-1,3.298672289E-2
1.409814887E1,-1.594358236E-1,2.101376504E-1,1.893682219E-2
1.410016300E1,-1.484402567E-1,2.168571651E-1,1.466076635E-2
1.410214661E1,-1.252273768E-1,2.254092693E-1,2.443460980E-3
1.410416074E1,-1.007927656E-1,2.339613885E-1,-8.552113548E-3
1.410614435E1,-8.857546002E-2,2.406809032E-1,-1.282817032E-2
1.410815848E1,-6.658431143E-2,2.412917763E-1,-2.443460934E-2
1.411014209E1,-4.214970022E-2,2.443460971E-1,-3.420845419E-2
1.411215622E1,-1.954768784E-2,2.388483137E-1,-4.520402849E-2
1.411413983E1,-9.162978269E-3,2.412917763E-1,-4.825835302E-2
1.411615396E1,1.588249579E-2,2.364048511E-1,-6.169738993E-2
1.411813757E1,4.031710699E-2,2.315179259E-1,-6.963863969E-2
1.412015169E1,5.314527452E-2,2.284636050E-1,-7.635815442E-2
1.412213530E1,7.696902007E-2,2.241875380E-1,-8.735372871E-2
1.412414943E1,9.224065393E-2,2.193006277E-1,-9.651670605E-2
1.412613304E1,1.056796908E-1,2.180788964E-1,-9.896016866E-2
1.412814717E1,1.215621829E-1,2.150245607E-1,-1.105666086E-1
1.413013078E1,1.356120855E-1,2.193006277E-1,-1.160643995E-1
1.413214491E1,1.411098689E-1,2.217440903E-1,-1.185078546E-1
1.413415904E1,1.502728462E-1,2.296853364E-1,-1.185078546E-1
1.413614265E1,1.563815027E-1,2.339613885E-1,-1.185078546E-1
1.413812626E1,1.582140923E-1,2.370157093E-1,-1.154535338E-1
1.414014039E1,1.588249654E-1,2.474004179E-1,-1.075122803E-1
1.414212400E1,1.533271819E-1,2.528982162E-1,-9.773843735E-2
1.414416864E1,1.466076523E-1,2.602286041E-1,-8.185594529E-2
1.414612174E1,1.398881376E-1,2.620611787E-1,-7.574728876E-2
1.414813586E1,1.295034289E-1,2.632829249E-1,-6.169738993E-2
1.415011948E1,1.166752651E-1,2.602286041E-1,-4.948008433E-2
1.415213360E1,1.087340117E-1,2.571742535E-1,-4.276056588E-2
1.415411721E1,9.162978828E-2,2.486221492E-1,-3.054326214E-2
1.415613134E1,7.757988572E-2,2.357939780E-1,-2.076941915E-2
1.415811495E1,6.719517708E-2,2.284636050E-1,-1.527163107E-2
1.416012908E1,5.131268129E-2,2.156354338E-1,-9.162978269E-3
1.416211269E1,3.298672289E-2,1.979203373E-1,-4.886921961E-3
1.416415734E1,2.321287990E-2,1.918116808E-1,-1.832595794E-3
1.416611043E1,1.832595794E-3,1.734857261E-1,-2.443460980E-3
1.416812456E1,-1.710422710E-2,1.557706445E-1,-2.443460980E-3
1.417010817E1,-2.626720630E-2,1.459967941E-1,-1.221730490E-3
1.417212230E1,-4.031710699E-2,1.282816976E-1,-1.832595794E-3
1.417413642E1,-5.070181563E-2,1.044579595E-1,-1.221730490E-3
1.417612004E1,-5.497787148E-2,9.468411654E-2,0.000000000E0
1.417810365E1,-6.108652428E-2,6.902777404E-2,-1.832595794E-3
1.418011778E1,-6.414084882E-2,4.948008433E-2,-3.665191587E-3
1.418210139E1,-6.963863969E-2,2.321287990E-2,-6.108652335E-3
1.418414603E1,-7.086037099E-2,1.221730467E-2,-7.330383174E-3
1.418609912E1,-7.391469181E-2,-4.886921961E-3,-1.160643995E-2
1.418811325E1,-7.635815442E-2,-2.443460934E-2,-1.588249579E-2
1.419009686E1,-7.635815442E-2,-3.054326214E-2,-1.954768784E-2
1.419211099E1,-7.574728876E-2,-4.276056588E-2,-2.687807009E-2
1.419409460E1,-7.269296050E-2,-5.253441259E-2,-2.932153270E-2
1.419610873E1,-7.086037099E-2,-5.864306539E-2,-3.298672289E-2
1.419809234E1,-6.597344577E-2,-6.963863969E-2,-3.726277873E-2
1.420010647E1,-5.803219974E-2,-7.269296050E-2,-3.726277873E-2
1.420209008E1,-5.253441259E-2,-7.574728876E-2,-3.787364438E-2
1.420413473E1,-4.276056588E-2,-7.635815442E-2,-3.848451003E-2
1.420608782E1,-2.626720630E-2,-7.513642311E-2,-3.848451003E-2
1.420810195E1,-2.076941915E-2,-7.635815442E-2,-3.970624134E-2
1.421008556E1,0.000000000E0,-7.452555746E-2,-4.031710699E-2
1.421209968E1,1.893682219E-2,-7.513642311E-2,-3.726277873E-2
1.421411381E1,4.214970022E-2,-7.635815442E-2,-3.604105115E-2
1.421609742E1,5.497787148E-2,-7.391469181E-2,-3.665191308E-2
1.421808104E1,7.880161703E-2,-8.307767659E-2,-3.848451003E-2
1.422009516E1,1.056796908E-1,-9.285151958E-2,-3.909537569E-2
1.422207877E1,1.160643995E-1,-1.026253626E-1,-3.726277873E-2
1.422412342E1,1.423316002E-1,-1.160643995E-1,-3.604105115E-2
1.422610703E1,1.649336219E-1,-1.307251602E-1,-3.359758854E-2
1.422809064E1,1.740965992E-1,-1.380555481E-1,-3.359758854E-2
1.423010477E1,1.918116808E-1,-1.563815027E-1,-3.543018550E-2
1.423208838E1,2.058615834E-1,-1.789835095E-1,-3.726277873E-2
1.423410251E1,2.089159191E-1,-1.869247705E-1,-3.787364438E-2
1.423608612E1,2.174680233E-1,-2.064724565E-1,-4.153883830E-2
1.423810024E1,2.205223590E-1,-2.241875380E-1,-4.398229718E-2
1.424008386E1,2.223549485E-1,-2.302961946E-1,-4.459316283E-2
1.424209798E1,2.217440903E-1,-2.406809032E-1,-4.764748737E-2
1.424411211E1,2.125810981E-1,-2.461786866E-1,-5.131268129E-2
1.424606521E1,2.107485086E-1,-2.455678284E-1,-5.253441259E-2
1.424807933E1,1.979203373E-1,-2.431243658E-1,-5.742133409E-2
1.425009346E1,1.850921661E-1,-2.412917763E-1,-6.230825558E-2
1.425207707E1,1.661553532E-1,-2.302961946E-1,-6.658431143E-2
1.425409120E1,1.612684280E-1,-2.229658216E-1,-6.841690838E-2
1.425607481E1,1.392772794E-1,-2.052507252E-1,-6.780604273E-2
1.425805842E1,1.203404516E-1,-1.814269722E-1,-6.780604273E-2
1.426007255E1,1.105666086E-1,-1.728748679E-1,-6.780604273E-2
1.426205616E1,8.857546002E-2,-1.466076523E-1,-6.658431143E-2
1.426410081E1,7.147123665E-2,-1.178969890E-1,-6.536258012E-2
1.426605390E1,6.352998316E-2,-1.020144969E-1,-6.536258012E-2
1.426806803E1,4.764748737E-2,-7.819075137E-2,-6.108652428E-2
1.427005164E1,2.932153270E-2,-5.314527452E-2,-5.986479297E-2
1.427206577E1,2.260201424E-2,-4.214970022E-2,-5.558873713E-2
1.427404938E1,1.343903504E-2,-2.565634064E-2,-5.253441259E-2
1.427606351E1,3.665191587E-3,-1.588249579E-2,-4.703662544E-2
1.427804712E1,-1.221730490E-3,-1.527163107E-2,-4.703662544E-2
1.428006124E1,-7.941247895E-3,-1.404990070E-2,-4.398229718E-2
1.428204486E1,-1.038470957E-2,-1.160643995E-2,-4.031710699E-2
1.428408950E1,-1.404990070E-2,-9.773843922E-3,-3.970624134E-2
1.428604259E1,-1.527163107E-2,-1.282817032E-2,-3.909537569E-2
1.428805672E1,-1.282817032E-2,-8.552113548E-3,-4.214970022E-2
1.429004033E1,-9.773843922E-3,-9.773843922E-3,-4.459316283E-2
1.429205446E1,-4.276056774E-3,-9.162978269E-3,-4.459316283E-2
1.429406859E1,-1.221730490E-3,-1.588249579E-2,-5.192354694E-2
1.429605220E1,6.719517522E-3,-2.199114859E-2,-5.681046844E-2
1.429803581E1,1.038470957E-2,-2.565634064E-2,-6.230825558E-2
1.430004994E1,1.832595654E-2,-3.176499158E-2,-6.719517708E-2
1.430203355E1,2.809980139E-2,-3.298672289E-2,-7.513642311E-2
1.430407819E1,3.054326214E-2,-3.543018550E-2,-8.002334833E-2
1.430603129E1,3.970624134E-2,-4.092797264E-2,-8.857546002E-2
