"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
5.573673817E0,-8.811569214E-1,8.003992081E0,3.515654564E0
5.575988556E0,-8.566305041E-1,8.028517723E0,3.486940861E0
5.578303244E0,-8.476574421E-1,8.081758499E0,3.497110367E0
5.580617983E0,-8.045865893E-1,8.130212784E0,3.511467218E0
5.582932723E0,-7.615157962E-1,8.188239098E0,3.540779352E0
5.585247410E0,-7.040880919E-1,8.222336769E0,3.598206997E0
5.587562150E0,-6.711867452E-1,8.290532112E0,3.675375462E0
5.589876890E0,-6.233302951E-1,8.319246292E0,3.761517286E0
5.592191577E0,-5.802595019E-1,8.352746010E0,3.862613916E0
5.594506317E0,-5.222335458E-1,8.405985832E0,3.953541279E0
5.596821004E0,-4.648058116E-1,8.410771370E0,4.069592953E0
5.599135744E0,-4.265206456E-1,8.444271088E0,4.179663181E0
5.601450483E0,-4.079762697E-1,8.453244209E0,4.314259052E0
5.603765171E0,-4.175475538E-1,8.457431793E0,4.457828522E0
5.606079910E0,-4.420739710E-1,8.437092781E0,4.611567497E0
5.608394650E0,-4.660021961E-1,8.436494827E0,4.731208801E0
5.610709338E0,-5.144568682E-1,8.397012711E0,4.860421181E0
5.613024077E0,-5.629115105E-1,8.376673698E0,4.984847546E0
5.615338765E0,-6.017948985E-1,8.341978073E0,5.066203594E0
5.617653504E0,-6.299105883E-1,8.279166222E0,5.104488850E0
5.619968244E0,-7.022934556E-1,8.263612747E0,5.133202553E0
5.622282931E0,-7.405785918E-1,8.209774017E0,5.142774105E0
5.624597671E0,-7.692924738E-1,8.194819450E0,5.147559643E0
5.626912410E0,-7.836494446E-1,8.190033913E0,5.113461971E0
5.629227098E0,-8.123632669E-1,8.199604988E0,5.094319344E0
5.631541838E0,-8.416753411E-1,8.219346046E0,5.065605640E0
5.633856577E0,-8.608179688E-1,8.219346046E0,5.036891460E0
5.636171265E0,-8.799605370E-1,8.252845764E0,5.003990173E0
5.638486004E0,-9.134600163E-1,8.263014793E0,4.980062008E0
5.640800692E0,-9.571290612E-1,8.287541389E0,4.960919380E0
5.643115431E0,-9.714859724E-1,8.306683540E0,4.913063049E0
5.645430171E0,-1.004985452E0,8.335995674E0,4.874777794E0
5.647744858E0,-1.019940615E0,8.369495392E0,4.841278553E0
5.650059598E0,-1.015154958E0,8.394021988E0,4.788636208E0
5.652374285E0,-1.039083242E0,8.408976555E0,4.745565414E0
5.654689025E0,-1.058225870E0,8.428119659E0,4.721637249E0
5.657003765E0,-1.039083242E0,8.437690735E0,4.692923546E0
5.659318452E0,-1.043868899E0,8.467002869E0,4.660022259E0
5.661633192E0,-1.024726272E0,8.472386360E0,4.650450706E0
5.663947931E0,-1.025324464E0,8.510671616E0,4.674378872E0
5.666262619E0,-1.015154958E0,8.510671616E0,4.664807796E0
5.668577358E0,-9.816554785E-1,8.520841599E0,4.664807796E0
5.670892046E0,-9.918249846E-1,8.544769287E0,4.693521500E0
5.673206785E0,-1.010967612E0,8.554341316E0,4.717449665E0
5.675521525E0,-1.025324464E0,8.544171333E0,4.760520458E0
5.677836213E0,-1.054636598E0,8.558527946E0,4.794618607E0
5.680150952E0,-1.059422255E0,8.557929993E0,4.818546772E0
5.682465692E0,-1.102493048E0,8.577073097E0,4.842474937E0
5.684780379E0,-1.135992527E0,8.542975426E0,4.856831551E0
5.687095119E0,-1.150349498E0,8.538188934E0,4.861617565E0
5.689409858E0,-1.213161111E0,8.537590981E0,4.861617565E0
5.691724546E0,-1.241874933E0,8.542376518E0,4.890331268E0
5.694039285E0,-1.275972724E0,8.536993027E0,4.947759151E0
5.696353973E0,-1.304686546E0,8.550751686E0,4.996213913E0
5.698668713E0,-1.338784218E0,8.550751686E0,5.020142078E0
5.700983452E0,-1.353141189E0,8.559724808E0,5.048855782E0
5.703298140E0,-1.400997639E0,8.559724808E0,5.091926575E0
5.705612879E0,-1.435095429E0,8.554341316E0,5.111069202E0
5.707927619E0,-1.473380566E0,8.563314438E0,5.169095039E0
5.710242306E0,-1.502692580E0,8.577671051E0,5.188836098E0
5.712557046E0,-1.545763373E0,8.572287560E0,5.241477966E0
5.714871733E0,-1.579861164E0,8.576474190E0,5.308476925E0
5.717186473E0,-1.632503271E0,8.547162056E0,5.365904808E0
5.719501213E0,-1.657029629E0,8.546564102E0,5.418546677E0
5.721815900E0,-1.695913076E0,8.550751686E0,5.490331650E0
5.724130640E0,-1.719841242E0,8.535796165E0,5.533402443E0
5.726445379E0,-1.715055585E0,8.516654015E0,5.576473236E0
5.728760067E0,-1.676770449E0,8.487939835E0,5.590830326E0
5.731074806E0,-1.608574986E0,8.492725372E0,5.629115105E0
5.733389494E0,-1.517647743E0,8.493324280E0,5.686542988E0
5.735704233E0,-1.426122308E0,8.483752251E0,5.739185333E0
5.738018973E0,-1.353739381E0,8.488538742E0,5.801398277E0
5.740333660E0,-1.301097274E0,8.517850876E0,5.883352757E0
5.742648400E0,-1.238883972E0,8.556135178E0,5.931209087E0
5.744963140E0,-1.234696507E0,8.575876236E0,5.970092297E0
5.747277827E0,-1.210768223E0,8.614161491E0,6.013163090E0
5.749592567E0,-1.205982566E0,8.647661209E0,6.041877270E0
5.751907254E0,-1.158126116E0,8.696713448E0,6.066403389E0
5.754221994E0,-1.139581800E0,8.749954224E0,6.056832314E0
5.756536733E0,-1.101296663E0,8.779266357E0,6.061617851E0
5.758851421E0,-1.038485050E0,8.822935104E0,6.047859192E0
5.761166160E0,-9.667003751E-1,8.891130447E0,6.038288116E0
5.763480900E0,-9.044869542E-1,8.930013657E0,6.053243160E0
5.765795588E0,-8.518448472E-1,8.973683357E0,6.081956863E0
5.768110327E0,-7.896314859E-1,9.022735596E0,6.096313953E0
5.770425015E0,-7.369893789E-1,9.075976372E0,6.159125328E0
5.772739754E0,-6.699903607E-1,9.124430656E0,6.216553211E0
5.775054494E0,-6.179464459E-1,9.192028046E0,6.284748554E0
5.777369181E0,-5.318048596E-1,9.245268822E0,6.366703033E0
5.779683921E0,-4.689932466E-1,9.283554077E0,6.471987247E0
5.781998660E0,-4.211367965E-1,9.336793900E0,6.587440968E0
5.784313348E0,-3.834498227E-1,9.394820213E0,6.688537598E0
5.786628088E0,-3.116651475E-1,9.443274498E0,6.775277138E0
5.788942827E0,-2.781656384E-1,9.486943245E0,6.823133945E0
5.791257515E0,-2.207378894E-1,9.540184021E0,6.871588230E0
5.793572254E0,-1.926222295E-1,9.607781410E0,6.890730858E0
5.795886942E0,-1.734796464E-1,9.675976753E0,6.857829571E0
5.798201681E0,-1.447657645E-1,9.758528709E0,6.814758778E0
5.800516421E0,-1.740778536E-1,9.845867157E0,6.724429607E0
5.802831108E0,-1.794617027E-1,9.937990189E0,6.628716946E0
5.805145848E0,-1.842473447E-1,1.004028416E1,6.490531445E0
5.807460588E0,-2.081755698E-1,1.011805058E1,6.342176437E0
5.809775275E0,-2.327020019E-1,1.020120144E1,6.164509296E0
5.812090015E0,-2.183450609E-1,1.026999474E1,5.968297958E0
5.814404702E0,-1.794617027E-1,1.034836006E1,5.752943993E0
5.816719442E0,-1.363908947E-1,1.039801121E1,5.542375565E0
5.819034181E0,-3.529413417E-2,1.044347477E1,5.350949764E0
5.821348869E0,-1.196411322E-3,1.049252701E1,5.154139996E0
5.823663608E0,6.580262631E-2,1.054337502E1,4.966901779E0
5.825978348E0,9.990034252E-2,1.055892849E1,4.765904427E0
5.828293035E0,1.286142170E-1,1.060319519E1,4.655834675E0
5.830607775E0,1.674975902E-1,1.062831974E1,4.516452789E0
5.832922463E0,1.621137410E-1,1.068156052E1,4.416552544E0
5.835237202E0,1.477568001E-1,1.069651508E1,4.334598064E0
5.837551942E0,1.094716340E-1,1.070130062E1,4.258028030E0
5.839866629E0,7.118647546E-2,1.072104168E1,4.214957237E0
5.842181369E0,5.204389244E-2,1.071625614E1,4.152743816E0
5.844496108E0,4.725824669E-2,1.070668507E1,4.119244099E0
5.846810796E0,1.854437590E-2,1.067737293E1,4.076173306E0
5.849125535E0,8.973085321E-3,1.064387321E1,4.099503517E0
5.851440275E0,1.435693540E-2,1.058524895E1,4.147359848E0
5.853754963E0,2.392822690E-2,1.051226807E1,4.238286972E0
5.856069702E0,1.495514158E-2,1.041476059E1,4.362115860E0
5.858384390E0,1.495514158E-2,1.028794098E1,4.524827480E0
5.860699129E0,5.982056609E-4,1.018564796E1,4.734797955E0
5.863013869E0,-8.374879137E-3,1.005882835E1,4.926223755E0
5.865328556E0,2.093719877E-2,9.898509026E0,5.121836662E0
5.867643296E0,3.110669367E-2,9.766903877E0,5.313860893E0
5.869958035E0,6.999006122E-2,9.616155624E0,5.528616905E0
5.872272723E0,1.184447184E-1,9.470791817E0,5.729015827E0
5.874587463E0,1.668993831E-1,9.343972206E0,5.901299000E0
5.876902150E0,1.866401732E-1,9.207581520E0,6.068198204E0
5.879216890E0,1.914258152E-1,9.110671997E0,6.202196121E0
5.881531629E0,1.914258152E-1,9.013164520E0,6.331408501E0
5.883846317E0,1.776670814E-1,8.930612564E0,6.412764549E0
5.886161056E0,1.298106313E-1,8.852247238E0,6.503093719E0
5.888475796E0,9.152546525E-2,8.808578491E0,6.546164513E0
5.890790483E0,5.802594870E-2,8.764310837E0,6.594020844E0
5.893105223E0,-2.392822690E-2,8.720044136E0,6.622735023E0
5.895419963E0,-9.092725813E-2,8.662017822E0,6.626922131E0
5.897734650E0,-1.627119333E-1,8.632107735E0,6.612565517E0
5.900049390E0,-2.105683982E-1,8.588438988E0,6.607779503E0
5.902364077E0,-2.679961324E-1,8.564510345E0,6.549753666E0
5.904678817E0,-3.062812984E-1,8.539983749E0,6.521039963E0
5.906993556E0,-3.541377485E-1,8.501100540E0,6.492326260E0
5.909308244E0,-3.924229145E-1,8.457431793E0,6.491727829E0
5.911622983E0,-4.307080805E-1,8.437690735E0,6.477370739E0
5.913937723E0,-4.881358147E-1,8.408378601E0,6.491727829E0
5.916252410E0,-5.611169338E-1,8.359924316E0,6.510870457E0
5.918567150E0,-6.281159520E-1,8.334799767E0,6.544369698E0
5.920881890E0,-6.759724021E-1,8.305487633E0,6.573083878E0
5.923196577E0,-7.483552694E-1,8.275577545E0,6.605985165E0
5.925511317E0,-7.866404653E-1,8.260622025E0,6.620342255E0
5.927826004E0,-8.249256015E-1,8.216354370E0,6.663413048E0
5.930140744E0,-8.392825127E-1,8.206783295E0,6.711269379E0
5.932455483E0,-8.781659007E-1,8.191828728E0,6.720840454E0
5.934770171E0,-9.116654396E-1,8.172087669E0,6.744768620E0
5.937084910E0,-9.499505758E-1,8.142775536E0,6.768697262E0
5.939399650E0,-9.738788009E-1,8.127820015E0,6.759125710E0
5.941714338E0,-1.016949654E0,8.118248940E0,6.749554634E0
5.944029077E0,-1.016949654E0,8.089534760E0,6.710670948E0
5.946343817E0,-1.011565804E0,8.065607071E0,6.658029079E0
5.948658504E0,-1.025922656E0,8.056035995E0,6.600601196E0
5.950973244E0,-1.006780148E0,8.032107353E0,6.523432732E0
5.953287931E0,-9.966106415E-1,8.023134232E0,6.427719593E0
5.955602671E0,-1.006181955E0,7.984848976E0,6.336194515E0
5.957917410E0,-1.010369420E0,7.980661869E0,6.220740795E0
5.960232098E0,-1.029511929E0,8.005187988E0,6.129813194E0
5.962546838E0,-1.063011408E0,7.995616913E0,6.005386829E0
5.964861577E0,-1.058225870E0,7.996214867E0,5.899504185E0
5.967176265E0,-1.082154036E0,8.015955925E0,5.770291805E0
5.969491004E0,-1.077368379E0,8.030911446E0,5.665007591E0
5.971805692E0,-1.076770186E0,8.021938324E0,5.549553871E0
5.974120431E0,-1.100698471E0,8.041678429E0,5.429912567E0
5.976435171E0,-1.076770186E0,8.062017441E0,5.300700188E0
5.978749858E0,-1.061815023E0,8.062616348E0,5.185844898E0
5.981064598E0,-1.033101201E0,8.072785378E0,5.069792747E0
5.983379338E0,-1.023529887E0,8.078168869E0,4.988437176E0
5.985694025E0,-9.846464992E-1,8.064410210E0,4.878366947E0
5.988008765E0,-9.457631707E-1,8.079963684E0,4.748556614E0
5.990323504E0,-9.314061999E-1,8.099704742E0,4.676771641E0
5.992638192E0,-8.931210637E-1,8.134400368E0,4.557130814E0
5.994952931E0,-8.638089895E-1,8.154141426E0,4.470989227E0
5.997267671E0,-8.255237937E-1,8.179265976E0,4.384847641E0
5.999582358E0,-7.872386575E-1,8.194221497E0,4.327419758E0
6.001897098E0,-7.633104324E-1,8.213961601E0,4.255635262E0
6.004211785E0,-7.387840152E-1,8.243273735E0,4.193421841E0
6.006526525E0,-7.244270444E-1,8.273782730E0,4.112065792E0
6.008841265E0,-6.909275651E-1,8.303094864E0,4.073780537E0
6.011155952E0,-6.861419082E-1,8.293522835E0,4.025924206E0
6.013470692E0,-6.717849374E-1,8.298907280E0,3.991826296E0
6.015785431E0,-6.424728632E-1,8.294121742E0,3.963112593E0
6.018100119E0,-6.089733839E-1,8.313861847E0,3.963112593E0
6.020414858E0,-5.850451589E-1,8.265407562E0,3.986442566E0
6.022729546E0,-5.413761139E-1,8.260024071E0,3.996013880E0
6.025044285E0,-4.929214716E-1,8.236095428E0,4.005585194E0
6.027359025E0,-4.731806815E-1,8.197810173E0,4.025325775E0
6.029673713E0,-4.007977843E-1,8.178668022E0,4.030111313E0
6.031988452E0,-3.481557071E-1,8.135597229E0,4.043870449E0
6.034303192E0,-2.997010350E-1,8.101499557E0,4.110869408E0
6.036617879E0,-2.422732860E-1,8.067999840E0,4.173082829E0
6.038932619E0,-2.081755698E-1,8.029116631E0,4.225724697E0
6.041247358E0,-1.603191197E-1,7.980661869E0,4.292125702E0
6.043562046E0,-1.166501045E-1,7.951349735E0,4.354339123E0
6.045876785E0,-5.443671346E-2,7.932207108E0,4.411766529E0
6.048191473E0,-2.991028316E-2,7.878966808E0,4.450051785E0
6.050506213E0,1.375873014E-2,7.835896015E0,4.488337040E0
6.052820952E0,8.135596663E-2,7.782655716E0,4.521238327E0
6.055135640E0,1.148554832E-1,7.744370461E0,4.573880672E0
6.057450379E0,1.441675574E-1,7.700701237E0,4.597808838E0
6.059765119E0,1.680957973E-1,7.681559086E0,4.612165451E0
6.062079806E0,2.021935135E-1,7.628318787E0,4.621138573E0
6.064394546E0,2.069791555E-1,7.613961697E0,4.587639332E0
6.066709285E0,1.830509305E-1,7.560721397E0,4.567898273E0
6.069023973E0,1.884347796E-1,7.532007694E0,4.524827480E0
6.071338713E0,1.597209126E-1,7.498507977E0,4.486542225E0
6.073653400E0,1.597209126E-1,7.479365349E0,4.442873478E0
6.075968140E0,1.357926875E-1,7.426125050E0,4.390231133E0
6.078282879E0,1.363908947E-1,7.411767960E0,4.313062668E0
6.080597567E0,1.268195957E-1,7.368697166E0,4.274777889E0
6.082912306E0,1.172483116E-1,7.339385033E0,4.246063709E0
6.085227046E0,7.477571070E-2,7.276573658E0,4.226323128E0
6.087541733E0,1.196411345E-2,7.237092018E0,4.259822369E0
6.089856473E0,-2.572284266E-2,7.188637257E0,4.259224415E0
6.092171213E0,-1.028913707E-1,7.124629498E0,4.292723656E0
6.094485900E0,-1.698904037E-1,7.070790768E0,4.359723091E0
6.096800640E0,-2.464607358E-1,7.012166977E0,4.374079704E0
6.099115327E0,-3.182454109E-1,6.948757172E0,4.392624378E0
6.101430067E0,-3.852444589E-1,6.905087948E0,4.392624378E0
6.103744806E0,-4.474578202E-1,6.827321053E0,4.392025948E0
6.106059494E0,-5.437689424E-1,6.768697262E0,4.363312244E0
6.108374233E0,-6.400800347E-1,6.714858532E0,4.329214573E0
6.110688973E0,-7.166503668E-1,6.680760860E0,4.281357765E0
6.113003660E0,-8.075776696E-1,6.661019802E0,4.223930359E0
6.115318400E0,-8.847461939E-1,6.641877651E0,4.146761417E0
6.117633140E0,-9.900303483E-1,6.626922131E0,4.070191383E0
6.119947827E0,-1.047458172E0,6.631708145E0,4.007379532E0
6.122262567E0,-1.110269666E0,6.641279221E0,3.930809498E0
6.124577306E0,-1.162911773E0,6.641877651E0,3.839882135E0
6.126891994E0,-1.205982566E0,6.651448727E0,3.772883177E0
6.129206733E0,-1.268794179E0,6.656234264E0,3.719642878E0
6.131521421E0,-1.278365493E0,6.675376892E0,3.681955814E0
6.133836160E0,-1.297508121E0,6.704689026E0,3.643670797E0
6.136150900E0,-1.321436286E0,6.709474564E0,3.605385542E0
6.138465588E0,-1.312463164E0,6.748358250E0,3.605385542E0
6.140780327E0,-1.302891970E0,6.757929325E0,3.634099483E0
6.143095067E0,-1.307677627E0,6.815357208E0,3.701696634E0
6.145409754E0,-1.284347534E0,6.859025955E0,3.749552965E0
6.147724494E0,-1.265205026E0,6.873383045E0,3.821935892E0
6.150039181E0,-1.236491084E0,6.911668301E0,3.917648792E0
6.152353921E0,-1.193420291E0,6.906284332E0,4.028316975E0
6.154668660E0,-1.145563841E0,6.920641422E0,4.143770695E0
6.156983348E0,-1.088136077E0,6.920641422E0,4.253840446E0
6.159298088E0,-1.054636598E0,6.924828529E0,4.369294167E0
6.161612827E0,-1.025922656E0,6.910471916E0,4.460221291E0
6.163927515E0,-9.541380405E-1,6.905087948E0,4.565505505E0
6.166242254E0,-9.206385016E-1,6.905087948E0,4.670789719E0
6.168556994E0,-8.823533654E-1,6.914659023E0,4.742574692E0
6.170871681E0,-8.584251404E-1,6.894918442E0,4.809573650E0
6.173186421E0,-8.392825127E-1,6.904489517E0,4.896313190E0
6.175501160E0,-8.105686903E-1,6.909275532E0,4.929812908E0
6.177815848E0,-7.860422134E-1,6.890132904E0,4.972883701E0
6.180130588E0,-7.525427341E-1,6.880561352E0,4.972883701E0
6.182445275E0,-7.238288522E-1,6.885347366E0,4.968098164E0
6.184760015E0,-7.286145091E-1,6.900302410E0,4.944169998E0
6.187074754E0,-7.142575383E-1,6.920042992E0,4.891527653E0
6.189389442E0,-7.094719410E-1,6.939185619E0,4.819743156E0
6.191704181E0,-7.525427341E-1,6.978068829E0,4.733601570E0
6.194018921E0,-7.573283911E-1,6.997809887E0,4.637888432E0
6.196333608E0,-7.525427341E-1,7.022934437E0,4.542175770E0
6.198648348E0,-7.621139884E-1,7.071389198E0,4.427320004E0
6.200963088E0,-7.334001660E-1,7.120441914E0,4.341178417E0
6.203277775E0,-7.286145091E-1,7.174878597E0,4.269393921E0
6.205592515E0,-7.483552694E-1,7.237690449E0,4.207180500E0
6.207907254E0,-7.435696125E-1,7.300501823E0,4.169493675E0
6.210221942E0,-7.441678643E-1,7.363313675E0,4.198207378E0
6.212536681E0,-7.393822074E-1,7.426125050E0,4.237090588E0
6.214851369E0,-7.304090858E-1,7.488936901E0,4.256831646E0
6.217166108E0,-7.118647099E-1,7.556533813E0,4.290330887E0
6.219480848E0,-6.831508875E-1,7.619345665E0,4.305285931E0
6.221795535E0,-6.879364848E-1,7.672585964E0,4.329214573E0
6.224110275E0,-6.789634228E-1,7.720442295E0,4.387240410E0
6.226425015E0,-6.502495408E-1,7.798209190E0,4.421338081E0
6.228739702E0,-6.412764788E-1,7.831708431E0,4.478765965E0
6.231054442E0,-6.125625968E-1,7.875377655E0,4.517649174E0
6.233369129E0,-5.742774606E-1,7.908876896E0,4.575077057E0
6.235683869E0,-5.312066078E-1,7.947760582E0,4.666602135E0
6.237998608E0,-4.779663086E-1,7.991429329E0,4.690530777E0
6.240313296E0,-4.061816335E-1,8.035098076E0,4.762913704E0
6.242628035E0,-3.876372576E-1,8.068597794E0,4.810770035E0
6.244942775E0,-3.637090325E-1,8.106883049E0,4.877768993E0
6.247257463E0,-3.978067636E-1,8.130811691E0,4.935794830E0
6.249572202E0,-4.121637046E-1,8.154739380E0,4.998008251E0
6.251886942E0,-4.462614357E-1,8.168498039E0,5.036891460E0
6.254201629E0,-4.654040039E-1,8.173283577E0,5.079962254E0
6.256516369E0,-4.899304509E-1,8.187641144E0,5.103890896E0
6.258831108E0,-5.090730190E-1,8.182256699E0,5.123033047E0
6.261145796E0,-5.138586760E-1,8.196614265E0,5.142175674E0
6.263460535E0,-5.479564071E-1,8.196614265E0,5.132604599E0
6.265775275E0,-5.575276613E-1,8.201399803E0,5.157131195E0
6.268089963E0,-5.527420044E-1,8.196614265E0,5.142175674E0
6.270404702E0,-5.431707501E-1,8.206185341E0,5.127819061E0
6.272719390E0,-5.383850932E-1,8.201399803E0,5.113461971E0
6.275034129E0,-5.335994363E-1,8.211568832E0,5.094319344E0
6.277348869E0,-5.090730190E-1,8.225926399E0,5.103890896E0
6.279663556E0,-5.042873621E-1,8.211568832E0,5.113461971E0
6.281978296E0,-4.660021961E-1,8.235497475E0,5.123033047E0
6.284293035E0,-4.468596280E-1,8.255238533E0,5.157729149E0
6.286607723E0,-4.133601189E-1,8.270193100E0,5.215157032E0
6.288922463E0,-3.463610709E-1,8.294719696E0,5.258227825E0
6.291237202E0,-3.032902777E-1,8.342576027E0,5.316253662E0
6.293551890E0,-2.315055877E-1,8.371888161E0,5.354538918E0
6.295866629E0,-2.027917206E-1,8.420342445E0,5.379065514E0
6.298181317E0,-1.692921966E-1,8.473583221E0,5.422136307E0
6.300496056E0,-1.411765367E-1,8.536395073E0,5.441876888E0
6.302810796E0,-1.076770201E-1,8.584849358E0,5.441876888E0
6.305125483E0,-1.028913707E-1,8.638090134E0,5.461617470E0
6.307440223E0,-1.034895778E-1,8.700901031E0,5.490331650E0
6.309754963E0,-1.423729509E-1,8.739186287E0,5.510072231E0
6.312069650E0,-1.758724600E-1,8.801998138E0,5.553143024E0
6.314384390E0,-2.243271172E-1,8.834898949E0,5.587240696E0
6.316699129E0,-2.919243574E-1,8.868398666E0,5.577669621E0
6.319013817E0,-3.451646566E-1,8.945567131E0,5.583053589E0
6.321328556E0,-3.888336718E-1,8.955139160E0,5.602196217E0
6.323643296E0,-4.366901219E-1,8.974281311E0,5.578267574E0
6.325957983E0,-4.707878530E-1,8.998209953E0,5.583053589E0
6.328272723E0,-4.947160780E-1,9.022137642E0,5.568696499E0
6.330587463E0,-5.090730190E-1,9.017352104E0,5.588437080E0
6.332902150E0,-4.953143001E-1,9.046066284E0,5.641079426E0
6.335216890E0,-5.240281820E-1,9.059824944E0,5.727221012E0
6.337531577E0,-5.192425251E-1,9.064012527E0,5.833103180E0
6.339846317E0,-5.198407173E-1,9.078369141E0,5.943173409E0
6.342161056E0,-5.246263742E-1,9.082556725E0,6.048457623E0
6.344475744E0,-5.054838061E-1,9.058030128E0,6.154339790E0
6.346790483E0,-4.480560422E-1,9.058030128E0,6.250052929E0
6.349105223E0,-4.097708762E-1,9.013762474E0,6.360720634E0
6.351419910E0,-3.182454109E-1,8.989834785E0,6.422934055E0
6.353734650E0,-2.362912297E-1,8.965906143E0,6.509075642E0
6.356049338E0,-1.447657645E-1,8.952147484E0,6.541976929E0
6.358364077E0,-8.733802289E-2,8.927620888E0,6.589833736E0
6.360678817E0,-3.888336942E-2,8.898907661E0,6.628118515E0
6.362993504E0,-5.982056609E-4,8.894122124E0,6.680760860E0
6.365308244E0,-5.383851007E-3,8.874381065E0,6.714260101E0
6.367622983E0,-2.931207791E-2,8.864211082E0,6.762116909E0
6.369937671E0,-7.776673883E-2,8.854042053E0,6.829115868E0
6.372252410E0,-1.112662554E-1,8.854042053E0,6.872784615E0
6.374567150E0,-1.692921966E-1,8.848059654E0,6.930212498E0
6.376881838E0,-2.656033039E-1,8.837890625E0,6.973283291E0
6.379196577E0,-3.230310678E-1,8.822935104E0,7.011568546E0
6.381511317E0,-3.954139352E-1,8.812766075E0,7.011568546E0
6.383826004E0,-5.006981492E-1,8.793025017E0,7.001997471E0
6.386140744E0,-6.364908218E-1,8.791828156E0,6.982854843E0
6.388455483E0,-7.609176040E-1,8.781659126E0,6.958926678E0
6.390770171E0,-8.763712645E-1,8.785846710E0,6.911069870E0
6.393084910E0,-9.918249846E-1,8.780462265E0,6.863213539E0
6.395399598E0,-1.126421213E0,8.809176445E0,6.820142746E0
6.397714338E0,-1.241874933E0,8.818149567E0,6.791429043E0
6.400029077E0,-1.338186026E0,8.846863747E0,6.748358250E0
6.402343765E0,-1.439282775E0,8.899505615E0,6.725028038E0
6.404658504E0,-1.530808330E0,8.942576408E0,6.691528320E0
6.406973244E0,-1.603191137E0,9.000602722E0,6.629913330E0
6.409287931E0,-1.652244091E0,9.068199158E0,6.558128834E0
6.411602671E0,-1.691127419E0,9.145966530E0,6.452844620E0
6.413917410E0,-1.744367719E0,9.252447128E0,6.352943897E0
6.416232098E0,-1.764108539E0,9.339784622E0,6.251847267E0
6.418546838E0,-1.788036704E0,9.442078590E0,6.147161484E0
6.420861577E0,-1.802991867E0,9.573084831E0,6.047261238E0
6.423176265E0,-1.784447432E0,9.684949875E0,5.941977024E0
